artist,id
MC LYTE,fac552dc-55e5-498c-818a-c278f1e02a75
METHOD MAN,94dbfe2e-ca48-4e08-a5a8-e1e74136c63d
MF DOOM,188711ed-c99b-439c-844a-ca831f63a727
MOBB DEEP,d75d1f08-bbb8-4eae-9877-399ca9121197
MONICA,af84073d-3b6d-4390-9d3f-bf65a91c824f
N.O.R.E.,812d3015-2f4c-4fa7-bd7d-30ec4beb2c82
N*E*R*D,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5
NELLY,811900b2-68fc-4d41-8bad-69b7a1f4d628
NICKI MINAJ,1036b808-f58c-4a3e-b461-a2c4492ecf1b
OBIE TRICE,c0f98b1d-1133-46d6-ab05-723a95cb5453
OL’ DIRTY BASTARD,d50548a0-3cfd-4d7a-964b-0aef6545d819
ORGANIZED KONFUSION,cd3f07e8-7047-418c-a325-d2028ee1b8a0
OUTKAST,73fdb566-a9b1-494c-9f32-51768ec9fd27
PEOPLE UNDER THE STAIRS,3dc00dcb-6106-43d1-b48d-21d236f53983
PETTER,798d2454-7c77-47b9-8891-ccc140b82796
PHAROAHE MONCH,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf
PRINCESS NOKIA,4b93ee9e-e39d-4036-9527-551b2236f5af
PUBLIC ENEMY,bf2e15d0-4b77-469e-bfb4-f8414415baca
Q. TONES,cd6c977f-d7dc-4486-8fb2-81d24a3071d7
R. KELLY,c2d25856-a09a-4d15-b404-77dd19c19e63
RUN‐D.M.C.,5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0
SADGDA JAMAMA,2a9d656d-6fb8-4781-9e71-f37690e678f8
SAMY DELUXE,14aa9e32-c377-4dc6-9162-2e6c67a8eaf4
SANTIGOLD,97b20fe3-0924-4a5f-9955-d0b5c5f9587f
SCARFACE,7d0b6027-8132-4417-8c4c-ef0bbf9161c0
SEBASTIANOS KONSTINO,77a7192b-e81a-4a7f-af55-d83a3094d715
SHYNE,b85791db-53bf-4847-ae63-75f279afd36e
SWIZZ BEATZ,698ff525-ff51-4206-8f08-60a7458aab24
THE DIPLOMATS,a377902f-595f-4389-aecf-a2c98111293b
THE ROOTS,80b3cf5e-18fe-4c59-98c7-e5bb87210710
THE SUGARHILL GANG,336f2e14-b064-45c8-8b2a-01663a0bee64
TWENTY ONE PILOTS,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67
WILL SMITH,5bae7081-64ef-4473-825a-38d310deb14c
WU‐TANG CLAN,0febdcf7-4e1f-4661-9493-b40427de2c13
WYCLEF JEAN,4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c
JAY STONES,fe85fb56-19c8-46a8-b6cd-e6728b1d37a3
JAY-Z,f82bcf78-5b69-4622-a5ef-73800768d9ac
SNOOP DOGG,f90e8b26-9e52-4669-a5c9-e28529c47894
